ContestId,ContestExtId,ContestName,ContestPartyAffiliation,ContestVoteFor,ContestType,ContestOrder,PrecinctId,PrecinctExtId,PrecinctName,PrecinctOrder,PrecinctStatus,PrecinctRegistered,PrecinctTurnout,PrecinctTurnoutPerc,CandidateId,CandidateExtId,CandidateName,CandidateType,CandidateAffiliation,CandidateOrder,Registered,Turnout,TurnoutPerc,Overvotes,Undervotes,Votes,Turnout_EARLY VOTE,Overvotes_EARLY VOTE,Undervotes_EARLY VOTE,Votes_EARLY VOTE,Turnout_ELECTION DAY,Overvotes_ELECTION DAY,Undervotes_ELECTION DAY,Votes_ELECTION DAY,Turnout_PROVISIONAL,Overvotes_PROVISIONAL,Undervotes_PROVISIONAL,Votes_PROVISIONAL
1,,Presidential Electors,,1,Candidacy,1,66,66,0066 BULLMOOSE,66,0,2105,1743,0.83,780,,LA RIVA / FREEMAN,Q,,8,2105,1743,0.83,1,7,0,1626,1,7,0,117,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,66,66,0066 BULLMOOSE,66,0,2105,1743,0.83,781,,SIMMONS / ROZE,Q,,9,2105,1743,0.83,1,7,0,1626,1,7,0,117,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,66,66,0066 BULLMOOSE,66,0,2105,1743,0.83,800,,NOT QUALIFIED,Q,,10,2105,1743,0.83,1,7,6,1626,1,7,6,117,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,67,67,0067 BUNKER PEAK,67,0,499,339,0.68,1,1,TRUMP / PENCE,R,REP,1,499,339,0.68,1,1,229,303,1,1,197,36,0,0,32,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,67,67,0067 BUNKER PEAK,67,0,499,339,0.68,2,1,BIDEN / HARRIS,R,DEM,2,499,339,0.68,1,1,101,303,1,1,97,36,0,0,4,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,67,67,0067 BUNKER PEAK,67,0,499,339,0.68,592,,JORGENSEN / COHEN,R,LBT,3,499,339,0.68,1,1,7,303,1,1,7,36,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,67,67,0067 BUNKER PEAK,67,0,499,339,0.68,600,,Write-in,W,,4,499,339,0.68,1,1,0,303,1,1,0,36,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,67,67,0067 BUNKER PEAK,67,0,499,339,0.68,777,,BODDIE / STONEHAM,Q,,5,499,339,0.68,1,1,0,303,1,1,0,36,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,67,67,0067 BUNKER PEAK,67,0,499,339,0.68,778,,CUMMINGS / HUBER,Q,,6,499,339,0.68,1,1,0,303,1,1,0,36,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,67,67,0067 BUNKER PEAK,67,0,499,339,0.68,779,,HAWKINS / WALKER,Q,,7,499,339,0.68,1,1,0,303,1,1,0,36,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,67,67,0067 BUNKER PEAK,67,0,499,339,0.68,780,,LA RIVA / FREEMAN,Q,,8,499,339,0.68,1,1,0,303,1,1,0,36,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,67,67,0067 BUNKER PEAK,67,0,499,339,0.68,781,,SIMMONS / ROZE,Q,,9,499,339,0.68,1,1,0,303,1,1,0,36,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,67,67,0067 BUNKER PEAK,67,0,499,339,0.68,800,,NOT QUALIFIED,Q,,10,499,339,0.68,1,1,0,303,1,1,0,36,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,68,68,0068 BURGESS,68,0,3226,2014,0.62,1,1,TRUMP / PENCE,R,REP,1,3226,2014,0.62,8,5,512,1832,8,4,422,182,0,1,90,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,68,68,0068 BURGESS,68,0,3226,2014,0.62,2,1,BIDEN / HARRIS,R,DEM,2,3226,2014,0.62,8,5,1452,1832,8,4,1371,182,0,1,81,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,68,68,0068 BURGESS,68,0,3226,2014,0.62,592,,JORGENSEN / COHEN,R,LBT,3,3226,2014,0.62,8,5,29,1832,8,4,23,182,0,1,6,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,68,68,0068 BURGESS,68,0,3226,2014,0.62,600,,Write-in,W,,4,3226,2014,0.62,8,5,0,1832,8,4,0,182,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,68,68,0068 BURGESS,68,0,3226,2014,0.62,777,,BODDIE / STONEHAM,Q,,5,3226,2014,0.62,8,5,0,1832,8,4,0,182,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,68,68,0068 BURGESS,68,0,3226,2014,0.62,778,,CUMMINGS / HUBER,Q,,6,3226,2014,0.62,8,5,0,1832,8,4,0,182,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,68,68,0068 BURGESS,68,0,3226,2014,0.62,779,,HAWKINS / WALKER,Q,,7,3226,2014,0.62,8,5,1,1832,8,4,1,182,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,68,68,0068 BURGESS,68,0,3226,2014,0.62,780,,LA RIVA / FREEMAN,Q,,8,3226,2014,0.62,8,5,1,1832,8,4,1,182,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,68,68,0068 BURGESS,68,0,3226,2014,0.62,781,,SIMMONS / ROZE,Q,,9,3226,2014,0.62,8,5,0,1832,8,4,0,182,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,68,68,0068 BURGESS,68,0,3226,2014,0.62,800,,NOT QUALIFIED,Q,,10,3226,2014,0.62,8,5,6,1832,8,4,2,182,0,1,4,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,69,69,0069 BUTLER,69,0,7078,5050,0.71,1,1,TRUMP / PENCE,R,REP,1,7078,5050,0.71,20,21,2099,4516,19,20,1815,534,1,1,284,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,69,69,0069 BUTLER,69,0,7078,5050,0.71,2,1,BIDEN / HARRIS,R,DEM,2,7078,5050,0.71,20,21,2781,4516,19,20,2549,534,1,1,232,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,69,69,0069 BUTLER,69,0,7078,5050,0.71,592,,JORGENSEN / COHEN,R,LBT,3,7078,5050,0.71,20,21,111,4516,19,20,95,534,1,1,16,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,69,69,0069 BUTLER,69,0,7078,5050,0.71,600,,Write-in,W,,4,7078,5050,0.71,20,21,0,4516,19,20,0,534,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,69,69,0069 BUTLER,69,0,7078,5050,0.71,777,,BODDIE / STONEHAM,Q,,5,7078,5050,0.71,20,21,0,4516,19,20,0,534,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,69,69,0069 BUTLER,69,0,7078,5050,0.71,778,,CUMMINGS / HUBER,Q,,6,7078,5050,0.71,20,21,0,4516,19,20,0,534,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,69,69,0069 BUTLER,69,0,7078,5050,0.71,779,,HAWKINS / WALKER,Q,,7,7078,5050,0.71,20,21,1,4516,19,20,1,534,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,69,69,0069 BUTLER,69,0,7078,5050,0.71,780,,LA RIVA / FREEMAN,Q,,8,7078,5050,0.71,20,21,0,4516,19,20,0,534,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,69,69,0069 BUTLER,69,0,7078,5050,0.71,781,,SIMMONS / ROZE,Q,,9,7078,5050,0.71,20,21,0,4516,19,20,0,534,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,69,69,0069 BUTLER,69,0,7078,5050,0.71,800,,NOT QUALIFIED,Q,,10,7078,5050,0.71,20,21,17,4516,19,20,17,534,1,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,70,70,0070 CACTUS GLEN,70,0,3025,2622,0.87,1,1,TRUMP / PENCE,R,REP,1,3025,2622,0.87,6,13,1461,2436,6,13,1301,186,0,0,160,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,70,70,0070 CACTUS GLEN,70,0,3025,2622,0.87,2,1,BIDEN / HARRIS,R,DEM,2,3025,2622,0.87,6,13,1120,2436,6,13,1096,186,0,0,24,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,70,70,0070 CACTUS GLEN,70,0,3025,2622,0.87,592,,JORGENSEN / COHEN,R,LBT,3,3025,2622,0.87,6,13,14,2436,6,13,12,186,0,0,2,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,70,70,0070 CACTUS GLEN,70,0,3025,2622,0.87,600,,Write-in,W,,4,3025,2622,0.87,6,13,0,2436,6,13,0,186,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,70,70,0070 CACTUS GLEN,70,0,3025,2622,0.87,777,,BODDIE / STONEHAM,Q,,5,3025,2622,0.87,6,13,0,2436,6,13,0,186,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,70,70,0070 CACTUS GLEN,70,0,3025,2622,0.87,778,,CUMMINGS / HUBER,Q,,6,3025,2622,0.87,6,13,0,2436,6,13,0,186,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,70,70,0070 CACTUS GLEN,70,0,3025,2622,0.87,779,,HAWKINS / WALKER,Q,,7,3025,2622,0.87,6,13,0,2436,6,13,0,186,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,70,70,0070 CACTUS GLEN,70,0,3025,2622,0.87,780,,LA RIVA / FREEMAN,Q,,8,3025,2622,0.87,6,13,0,2436,6,13,0,186,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,70,70,0070 CACTUS GLEN,70,0,3025,2622,0.87,781,,SIMMONS / ROZE,Q,,9,3025,2622,0.87,6,13,0,2436,6,13,0,186,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,70,70,0070 CACTUS GLEN,70,0,3025,2622,0.87,800,,NOT QUALIFIED,Q,,10,3025,2622,0.87,6,13,8,2436,6,13,8,186,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,71,71,0071 CAIRO,71,0,2880,2381,0.83,1,1,TRUMP / PENCE,R,REP,1,2880,2381,0.83,1,12,641,2229,1,11,567,152,0,1,74,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,71,71,0071 CAIRO,71,0,2880,2381,0.83,2,1,BIDEN / HARRIS,R,DEM,2,2880,2381,0.83,1,12,1668,2229,1,11,1603,152,0,1,65,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,71,71,0071 CAIRO,71,0,2880,2381,0.83,592,,JORGENSEN / COHEN,R,LBT,3,2880,2381,0.83,1,12,47,2229,1,11,38,152,0,1,9,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,71,71,0071 CAIRO,71,0,2880,2381,0.83,600,,Write-in,W,,4,2880,2381,0.83,1,12,0,2229,1,11,0,152,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,71,71,0071 CAIRO,71,0,2880,2381,0.83,777,,BODDIE / STONEHAM,Q,,5,2880,2381,0.83,1,12,0,2229,1,11,0,152,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,71,71,0071 CAIRO,71,0,2880,2381,0.83,778,,CUMMINGS / HUBER,Q,,6,2880,2381,0.83,1,12,0,2229,1,11,0,152,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,71,71,0071 CAIRO,71,0,2880,2381,0.83,779,,HAWKINS / WALKER,Q,,7,2880,2381,0.83,1,12,2,2229,1,11,2,152,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,71,71,0071 CAIRO,71,0,2880,2381,0.83,780,,LA RIVA / FREEMAN,Q,,8,2880,2381,0.83,1,12,1,2229,1,11,1,152,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,71,71,0071 CAIRO,71,0,2880,2381,0.83,781,,SIMMONS / ROZE,Q,,9,2880,2381,0.83,1,12,0,2229,1,11,0,152,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,71,71,0071 CAIRO,71,0,2880,2381,0.83,800,,NOT QUALIFIED,Q,,10,2880,2381,0.83,1,12,9,2229,1,11,6,152,0,1,3,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,72,72,0072 CALAVAR,72,0,1692,1295,0.77,1,1,TRUMP / PENCE,R,REP,1,1692,1295,0.77,4,7,665,1186,4,7,583,109,0,0,82,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,72,72,0072 CALAVAR,72,0,1692,1295,0.77,2,1,BIDEN / HARRIS,R,DEM,2,1692,1295,0.77,4,7,596,1186,4,7,571,109,0,0,25,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,72,72,0072 CALAVAR,72,0,1692,1295,0.77,592,,JORGENSEN / COHEN,R,LBT,3,1692,1295,0.77,4,7,21,1186,4,7,19,109,0,0,2,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,72,72,0072 CALAVAR,72,0,1692,1295,0.77,600,,Write-in,W,,4,1692,1295,0.77,4,7,0,1186,4,7,0,109,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,72,72,0072 CALAVAR,72,0,1692,1295,0.77,777,,BODDIE / STONEHAM,Q,,5,1692,1295,0.77,4,7,0,1186,4,7,0,109,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,72,72,0072 CALAVAR,72,0,1692,1295,0.77,778,,CUMMINGS / HUBER,Q,,6,1692,1295,0.77,4,7,0,1186,4,7,0,109,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,72,72,0072 CALAVAR,72,0,1692,1295,0.77,779,,HAWKINS / WALKER,Q,,7,1692,1295,0.77,4,7,1,1186,4,7,1,109,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,72,72,0072 CALAVAR,72,0,1692,1295,0.77,780,,LA RIVA / FREEMAN,Q,,8,1692,1295,0.77,4,7,0,1186,4,7,0,109,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,72,72,0072 CALAVAR,72,0,1692,1295,0.77,781,,SIMMONS / ROZE,Q,,9,1692,1295,0.77,4,7,0,1186,4,7,0,109,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,72,72,0072 CALAVAR,72,0,1692,1295,0.77,800,,NOT QUALIFIED,Q,,10,1692,1295,0.77,4,7,1,1186,4,7,1,109,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,73,73,0073 CALAVEROS,73,0,1586,1430,0.90,1,1,TRUMP / PENCE,R,REP,1,1586,1430,0.90,1,7,568,1378,1,7,528,52,0,0,40,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,73,73,0073 CALAVEROS,73,0,1586,1430,0.90,2,1,BIDEN / HARRIS,R,DEM,2,1586,1430,0.90,1,7,835,1378,1,7,824,52,0,0,11,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,73,73,0073 CALAVEROS,73,0,1586,1430,0.90,592,,JORGENSEN / COHEN,R,LBT,3,1586,1430,0.90,1,7,12,1378,1,7,11,52,0,0,1,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,73,73,0073 CALAVEROS,73,0,1586,1430,0.90,600,,Write-in,W,,4,1586,1430,0.90,1,7,0,1378,1,7,0,52,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,73,73,0073 CALAVEROS,73,0,1586,1430,0.90,777,,BODDIE / STONEHAM,Q,,5,1586,1430,0.90,1,7,0,1378,1,7,0,52,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,73,73,0073 CALAVEROS,73,0,1586,1430,0.90,778,,CUMMINGS / HUBER,Q,,6,1586,1430,0.90,1,7,0,1378,1,7,0,52,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,73,73,0073 CALAVEROS,73,0,1586,1430,0.90,779,,HAWKINS / WALKER,Q,,7,1586,1430,0.90,1,7,0,1378,1,7,0,52,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,73,73,0073 CALAVEROS,73,0,1586,1430,0.90,780,,LA RIVA / FREEMAN,Q,,8,1586,1430,0.90,1,7,0,1378,1,7,0,52,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,73,73,0073 CALAVEROS,73,0,1586,1430,0.90,781,,SIMMONS / ROZE,Q,,9,1586,1430,0.90,1,7,0,1378,1,7,0,52,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,73,73,0073 CALAVEROS,73,0,1586,1430,0.90,800,,NOT QUALIFIED,Q,,10,1586,1430,0.90,1,7,7,1378,1,7,7,52,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,74,74,0074 CALYPSO,74,0,3066,2520,0.82,1,1,TRUMP / PENCE,R,REP,1,3066,2520,0.82,10,17,1418,2400,10,16,1326,120,0,1,92,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,74,74,0074 CALYPSO,74,0,3066,2520,0.82,2,1,BIDEN / HARRIS,R,DEM,2,3066,2520,0.82,10,17,1040,2400,10,16,1015,120,0,1,25,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,74,74,0074 CALYPSO,74,0,3066,2520,0.82,592,,JORGENSEN / COHEN,R,LBT,3,3066,2520,0.82,10,17,27,2400,10,16,26,120,0,1,1,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,74,74,0074 CALYPSO,74,0,3066,2520,0.82,600,,Write-in,W,,4,3066,2520,0.82,10,17,0,2400,10,16,0,120,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,74,74,0074 CALYPSO,74,0,3066,2520,0.82,777,,BODDIE / STONEHAM,Q,,5,3066,2520,0.82,10,17,0,2400,10,16,0,120,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,74,74,0074 CALYPSO,74,0,3066,2520,0.82,778,,CUMMINGS / HUBER,Q,,6,3066,2520,0.82,10,17,0,2400,10,16,0,120,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,74,74,0074 CALYPSO,74,0,3066,2520,0.82,779,,HAWKINS / WALKER,Q,,7,3066,2520,0.82,10,17,0,2400,10,16,0,120,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,74,74,0074 CALYPSO,74,0,3066,2520,0.82,780,,LA RIVA / FREEMAN,Q,,8,3066,2520,0.82,10,17,0,2400,10,16,0,120,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,74,74,0074 CALYPSO,74,0,3066,2520,0.82,781,,SIMMONS / ROZE,Q,,9,3066,2520,0.82,10,17,0,2400,10,16,0,120,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,74,74,0074 CALYPSO,74,0,3066,2520,0.82,800,,NOT QUALIFIED,Q,,10,3066,2520,0.82,10,17,8,2400,10,16,7,120,0,1,1,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,75,75,0075 CAMBRIDGE,75,0,864,517,0.60,1,1,TRUMP / PENCE,R,REP,1,864,517,0.60,2,2,88,463,2,2,73,54,0,0,15,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,75,75,0075 CAMBRIDGE,75,0,864,517,0.60,2,1,BIDEN / HARRIS,R,DEM,2,864,517,0.60,2,2,412,463,2,2,373,54,0,0,39,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,75,75,0075 CAMBRIDGE,75,0,864,517,0.60,592,,JORGENSEN / COHEN,R,LBT,3,864,517,0.60,2,2,12,463,2,2,12,54,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,75,75,0075 CAMBRIDGE,75,0,864,517,0.60,600,,Write-in,W,,4,864,517,0.60,2,2,0,463,2,2,0,54,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,75,75,0075 CAMBRIDGE,75,0,864,517,0.60,777,,BODDIE / STONEHAM,Q,,5,864,517,0.60,2,2,0,463,2,2,0,54,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,75,75,0075 CAMBRIDGE,75,0,864,517,0.60,778,,CUMMINGS / HUBER,Q,,6,864,517,0.60,2,2,0,463,2,2,0,54,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,75,75,0075 CAMBRIDGE,75,0,864,517,0.60,779,,HAWKINS / WALKER,Q,,7,864,517,0.60,2,2,0,463,2,2,0,54,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,75,75,0075 CAMBRIDGE,75,0,864,517,0.60,780,,LA RIVA / FREEMAN,Q,,8,864,517,0.60,2,2,0,463,2,2,0,54,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,75,75,0075 CAMBRIDGE,75,0,864,517,0.60,781,,SIMMONS / ROZE,Q,,9,864,517,0.60,2,2,0,463,2,2,0,54,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,75,75,0075 CAMBRIDGE,75,0,864,517,0.60,800,,NOT QUALIFIED,Q,,10,864,517,0.60,2,2,1,463,2,2,1,54,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,76,76,0076 CAMELOT,76,0,5231,4622,0.88,1,1,TRUMP / PENCE,R,REP,1,5231,4622,0.88,3,25,2064,4327,3,24,1863,295,0,1,201,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,76,76,0076 CAMELOT,76,0,5231,4622,0.88,2,1,BIDEN / HARRIS,R,DEM,2,5231,4622,0.88,3,25,2471,4327,3,24,2383,295,0,1,88,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,76,76,0076 CAMELOT,76,0,5231,4622,0.88,592,,JORGENSEN / COHEN,R,LBT,3,5231,4622,0.88,3,25,45,4327,3,24,42,295,0,1,3,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,76,76,0076 CAMELOT,76,0,5231,4622,0.88,600,,Write-in,W,,4,5231,4622,0.88,3,25,0,4327,3,24,0,295,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,76,76,0076 CAMELOT,76,0,5231,4622,0.88,777,,BODDIE / STONEHAM,Q,,5,5231,4622,0.88,3,25,0,4327,3,24,0,295,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,76,76,0076 CAMELOT,76,0,5231,4622,0.88,778,,CUMMINGS / HUBER,Q,,6,5231,4622,0.88,3,25,0,4327,3,24,0,295,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,76,76,0076 CAMELOT,76,0,5231,4622,0.88,779,,HAWKINS / WALKER,Q,,7,5231,4622,0.88,3,25,3,4327,3,24,3,295,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,76,76,0076 CAMELOT,76,0,5231,4622,0.88,780,,LA RIVA / FREEMAN,Q,,8,5231,4622,0.88,3,25,0,4327,3,24,0,295,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,76,76,0076 CAMELOT,76,0,5231,4622,0.88,781,,SIMMONS / ROZE,Q,,9,5231,4622,0.88,3,25,1,4327,3,24,1,295,0,1,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,76,76,0076 CAMELOT,76,0,5231,4622,0.88,800,,NOT QUALIFIED,Q,,10,5231,4622,0.88,3,25,10,4327,3,24,8,295,0,1,2,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,77,77,0077 CAMEO,77,0,3201,2856,0.89,1,1,TRUMP / PENCE,R,REP,1,3201,2856,0.89,12,8,1636,2791,12,8,1580,65,0,0,56,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,77,77,0077 CAMEO,77,0,3201,2856,0.89,2,1,BIDEN / HARRIS,R,DEM,2,3201,2856,0.89,12,8,1176,2791,12,8,1169,65,0,0,7,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,77,77,0077 CAMEO,77,0,3201,2856,0.89,592,,JORGENSEN / COHEN,R,LBT,3,3201,2856,0.89,12,8,18,2791,12,8,17,65,0,0,1,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,77,77,0077 CAMEO,77,0,3201,2856,0.89,600,,Write-in,W,,4,3201,2856,0.89,12,8,0,2791,12,8,0,65,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,77,77,0077 CAMEO,77,0,3201,2856,0.89,777,,BODDIE / STONEHAM,Q,,5,3201,2856,0.89,12,8,0,2791,12,8,0,65,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,77,77,0077 CAMEO,77,0,3201,2856,0.89,778,,CUMMINGS / HUBER,Q,,6,3201,2856,0.89,12,8,0,2791,12,8,0,65,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,77,77,0077 CAMEO,77,0,3201,2856,0.89,779,,HAWKINS / WALKER,Q,,7,3201,2856,0.89,12,8,0,2791,12,8,0,65,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,77,77,0077 CAMEO,77,0,3201,2856,0.89,780,,LA RIVA / FREEMAN,Q,,8,3201,2856,0.89,12,8,0,2791,12,8,0,65,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,77,77,0077 CAMEO,77,0,3201,2856,0.89,781,,SIMMONS / ROZE,Q,,9,3201,2856,0.89,12,8,0,2791,12,8,0,65,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,77,77,0077 CAMEO,77,0,3201,2856,0.89,800,,NOT QUALIFIED,Q,,10,3201,2856,0.89,12,8,6,2791,12,8,5,65,0,0,1,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,78,78,0078 CAMPBELL,78,0,4039,3450,0.85,1,1,TRUMP / PENCE,R,REP,1,4039,3450,0.85,3,18,2162,3215,3,18,1972,235,0,0,190,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,78,78,0078 CAMPBELL,78,0,4039,3450,0.85,2,1,BIDEN / HARRIS,R,DEM,2,4039,3450,0.85,3,18,1192,3215,3,18,1159,235,0,0,33,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,78,78,0078 CAMPBELL,78,0,4039,3450,0.85,592,,JORGENSEN / COHEN,R,LBT,3,4039,3450,0.85,3,18,57,3215,3,18,49,235,0,0,8,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,78,78,0078 CAMPBELL,78,0,4039,3450,0.85,600,,Write-in,W,,4,4039,3450,0.85,3,18,0,3215,3,18,0,235,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,78,78,0078 CAMPBELL,78,0,4039,3450,0.85,777,,BODDIE / STONEHAM,Q,,5,4039,3450,0.85,3,18,0,3215,3,18,0,235,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,78,78,0078 CAMPBELL,78,0,4039,3450,0.85,778,,CUMMINGS / HUBER,Q,,6,4039,3450,0.85,3,18,0,3215,3,18,0,235,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,78,78,0078 CAMPBELL,78,0,4039,3450,0.85,779,,HAWKINS / WALKER,Q,,7,4039,3450,0.85,3,18,3,3215,3,18,3,235,0,0,0,0,0,0,0
1,,Presidential Electors,,1,Candidacy,1,78,78,0078 CAMPBELL,78,0,4039,3450,0.85,780,,LA RIVA / FREEMAN,Q,,8,4039,3450,0.85,3,18,0,3215,3,18,0,235,0,0,0,0,0,0,0
